3421	138.784
4719	159.82
4884	165.26
4885	159.633
4889	160.656
4890	160.259
4894	163.753
4896	161.483
4901	165.244
5046	158.708
9952	131.556
10009	132.707
10020	130.593
10069	131.868
10136	130.823
10145	129.72
10204	132.274
10221	132.2
10294	133.182
10330	131.055
10352	134.033
10370	133.199
10394	133.225
10398	134.04
10413	132.218
10468	133.664
10495	132.497
10499	132.389
10527	133.258
10536	133.618
10567	133.938
10572	134.528
10587	134.006
10594	135.872
10618	136.51
10630	133.894
10644	134.919
10657	134.044
10664	136.739
10692	133.217
10740	138.309
10782	134.731
10783	139.442
10787	137.536
10796	138.88
10805	136.809
10822	136.617
10828	138.137
10831	135.823
10873	136.467
10894	139.236
10898	139.612
10907	137.331
10922	140.058
10940	139.356
10942	137.29
10961	139.998
10974	139.394
10981	138.713
10993	139.729
11072	140.897
11086	141.964
11098	142.219
11109	142.415
11121	141.18
11318	145.101
11324	145.519
11376	150.262
11444	145.17
11496	145.982
11507	145.615
11537	146.049
11550	159.22
11567	146.117
11570	147.085
11574	146.945
11584	146.22
11602	146.994
11604	147.635
11609	148.187
11611	149.65
11634	147.349
11636	148.179
11716	148.674
11717	149.167
11727	149.565
11757	149.69
11780	151.213
11781	151.738
11785	150.946
11790	150.893
11791	150.618
11800	152.185
11825	152.799
11829	151.448
11830	152.628
11832	152.846
11870	153.525
11879	153.404
11887	153.784
11898	153.711
11907	155.299
11933	154.286
11940	153.647
11946	153.399
11948	155.946
11949	157.045
11983	157.508
11985	155.706
12018	158.63
12051	158.08
12076	160.093
12078	162.05
12098	163.008
12108	163.432
12115	162.372
12116	162.418
12134	161.294
12136	164.869
12141	164.65
12145	162.364
12146	158.168
12154	162.313
12159	158.478
12174	165.261
12189	168.122
12202	163.647
12255	159.379
12259	160.887
12270	167.303
12300	169.048
12301	163.224
12325	164.832
12364	169.09
12365	169.068
12387	164.591
12396	164.795
12410	168.173
12424	165.861
12446	170.524
12462	170.754
12518	170.087
