3421	139.43
4719	168.443
4884	169.533
4885	167.53
4889	171.439
4890	172.221
4894	174.058
4896	172.824
4901	173.857
5046	162.963
9952	132.041
10009	133.235
10020	131.126
10069	132.416
10136	131.43
10145	130.304
10204	132.861
10221	132.837
10294	133.796
10330	131.8
10352	134.686
10370	133.9
10394	133.915
10398	134.752
10413	132.993
10468	134.456
10495	133.294
10499	133.156
10527	134.093
10536	134.461
10567	134.797
10572	135.419
10587	134.873
10594	136.746
10618	137.302
10630	134.748
10644	135.821
10657	134.898
10664	137.546
10692	133.954
10740	139.235
10782	135.357
10783	140.199
10787	138.581
10796	139.92
10805	137.771
10822	137.484
10828	139.211
10831	136.494
10873	137.364
10894	139.941
10898	140.689
10907	138.149
10922	141.263
10940	140.554
10942	138.005
10961	141.286
10974	140.54
10981	139.418
10993	141.056
11072	142.315
11086	143.217
11098	143.526
11109	143.886
11121	141.787
11318	147.197
11324	147.593
11376	151.986
11444	147.129
11496	148.35
11507	147.183
11537	148.535
11550	160.014
11567	148.527
11570	148.876
11574	149.513
11584	147.185
11602	149.55
11604	149.412
11609	149.484
11611	150.418
11634	149.932
11636	150.807
11716	151.36
11717	152.228
11727	152.625
11757	152.427
11780	155.243
11781	154.752
11785	154.672
11790	153.738
11791	152.614
11800	156.167
11825	157.386
11829	153.637
11830	156.075
11832	157.384
11870	158.622
11879	160.249
11887	161.294
11898	162.169
11907	163.704
11933	164.332
11940	164.436
11946	155.864
11948	167.047
11949	169.43
11983	167.114
11985	162.127
12018	169.345
12051	166.028
12076	171.851
12078	171.296
12098	174.041
12108	174.094
12115	172.205
12116	172.439
12134	172.14
12136	172.915
12141	173.735
12145	164.188
12146	167.74
12154	172.57
12159	168.71
12174	173.142
12189	174.046
12202	172.084
12255	171.934
12259	173.066
12270	172.527
12300	175.739
12301	173.449
12325	163.61
12364	174.953
12365	173.601
12387	176.109
12396	174.581
12410	174.038
12424	170.916
12446	174.487
12462	175.401
12518	171.709
