3421	138.9
4719	160.285
4884	166.495
4885	161.799
4889	162.535
4890	162.779
4894	165.699
4896	162.236
4901	165.792
5046	159.904
9952	131.674
10009	132.835
10020	130.73
10069	131.998
10136	130.979
10145	129.882
10204	132.409
10221	132.346
10294	133.327
10330	131.243
10352	134.177
10370	133.347
10394	133.362
10398	134.184
10413	132.395
10468	133.78
10495	132.696
10499	132.588
10527	133.428
10536	133.777
10567	134.091
10572	134.678
10587	134.166
10594	135.987
10618	136.61
10630	134.086
10644	135.127
10657	134.254
10664	136.813
10692	133.446
10740	138.27
10782	134.986
10783	139.743
10787	137.486
10796	138.801
10805	136.939
10822	136.903
10828	138.077
10831	136.139
10873	136.641
10894	139.606
10898	139.639
10907	137.645
10922	140.092
10940	139.395
10942	137.682
10961	140.09
10974	139.581
10981	139.135
10993	139.905
11072	141.166
11086	142.264
11098	142.503
11109	142.701
11121	141.385
11318	145.451
11324	145.869
11376	150.555
11444	145.491
11496	146.365
11507	145.87
11537	146.447
11550	159.436
11567	146.502
11570	147.393
11574	147.354
11584	146.386
11602	147.393
11604	147.952
11609	148.423
11611	149.78
11634	147.741
11636	148.594
11716	149.075
11717	149.606
11727	149.995
11757	150.058
11780	151.713
11781	152.135
11785	151.423
11790	151.295
11791	150.917
11800	152.66
11825	153.335
11829	151.775
11830	153.1
11832	153.334
11870	154.038
11879	153.929
11887	154.3
11898	154.294
11907	155.8
11933	154.952
11940	154.372
11946	153.738
11948	156.845
11949	157.855
11983	158.139
11985	156.106
12018	158.921
12051	158.193
12076	160.38
12078	162.579
12098	164.289
12108	165.494
12115	162.49
12116	162.572
12134	161.662
12136	165.085
12141	166.337
12145	162.168
12146	158.706
12154	162.431
12159	159.166
12174	165.166
12189	166.873
12202	163.949
12255	160.427
12259	161.942
12270	167.018
12300	169.344
12301	164.349
12325	171.254
12364	171.309
12365	170.405
12387	170.011
12396	169.769
12410	171.245
12424	168.563
12446	170.375
12462	173.087
12518	168.759
