3421	138.803
4719	159.933
4884	166.716
4885	161.973
4889	164.116
4890	163.943
4894	166.488
4896	163.998
4901	166.371
5046	158.885
9952	131.583
10009	132.727
10020	130.612
10069	131.887
10136	130.834
10145	129.73
10204	132.298
10221	132.231
10294	133.208
10330	131.09
10352	134.055
10370	133.22
10394	133.253
10398	134.063
10413	132.242
10468	133.699
10495	132.494
10499	132.377
10527	133.277
10536	133.637
10567	133.955
10572	134.546
10587	134.019
10594	135.912
10618	136.546
10630	133.895
10644	134.914
10657	134.035
10664	136.771
10692	133.201
10740	138.356
10782	134.716
10783	139.42
10787	137.575
10796	138.91
10805	136.781
10822	136.584
10828	138.144
10831	135.809
10873	136.422
10894	139.23
10898	139.629
10907	137.293
10922	140.055
10940	139.317
10942	137.282
10961	139.983
10974	139.338
10981	138.709
10993	139.7
11072	140.901
11086	141.973
11098	142.228
11109	142.425
11121	141.184
11318	145.143
11324	145.531
11376	150.353
11444	145.137
11496	146.031
11507	145.541
11537	146.094
11550	159.218
11567	146.22
11570	146.931
11574	146.976
11584	146.072
11602	147.092
11604	147.467
11609	147.99
11611	149.564
11634	147.45
11636	148.163
11716	148.635
11717	149.164
11727	149.638
11757	149.62
11780	151.242
11781	151.868
11785	150.92
11790	150.811
11791	150.517
11800	152.267
11825	152.805
11829	151.357
11830	152.572
11832	152.93
11870	153.448
11879	153.493
11887	153.874
11898	153.739
11907	155.47
11933	154.5
11940	153.913
11946	153.282
11948	156.422
11949	157.484
11983	157.498
11985	155.297
12018	158.379
12051	157.321
12076	159.81
12078	163.064
12098	165.012
12108	167.858
12115	162.543
12116	163.142
12134	161.038
12136	165.71
12141	167.157
12145	163.702
12146	157.677
12154	162.379
12159	158.046
12174	165.098
12189	167.817
12202	163.711
12255	159.081
12259	160.59
12270	168.059
12300	167.342
12301	162.36
12325	177.997
12364	168.798
12365	169.229
12387	168.633
12396	165.366
12410	169.56
12424	167.214
12446	171.117
12462	172.292
12518	172.451
