3421	138.849
4719	159.908
4884	165.331
4885	159.069
4889	159.902
4890	159.828
4894	163.826
4896	160.299
4901	164.75
5046	158.8
9952	131.602
10009	132.768
10020	130.659
10069	131.932
10136	130.895
10145	129.794
10204	132.335
10221	132.265
10294	133.246
10330	131.139
10352	134.094
10370	133.266
10394	133.289
10398	134.106
10413	132.301
10468	133.735
10495	132.579
10499	132.471
10527	133.34
10536	133.698
10567	134.02
10572	134.608
10587	134.088
10594	135.933
10618	136.571
10630	133.978
10644	135.01
10657	134.128
10664	136.793
10692	133.298
10740	138.339
10782	134.803
10783	139.526
10787	137.593
10796	138.932
10805	136.885
10822	136.707
10828	138.209
10831	135.903
10873	136.556
10894	139.327
10898	139.7
10907	137.426
10922	140.147
10940	139.443
10942	137.386
10961	140.09
10974	139.485
10981	138.81
10993	139.82
11072	140.977
11086	142.058
11098	142.318
11109	142.519
11121	141.229
11318	145.213
11324	145.632
11376	150.355
11444	145.276
11496	146.098
11507	145.702
11537	146.167
11550	159.314
11567	146.231
11570	147.175
11574	147.061
11584	146.28
11602	147.108
11604	147.731
11609	148.271
11611	149.709
11634	147.46
11636	148.295
11716	148.788
11717	149.281
11727	149.67
11757	149.787
11780	151.308
11781	151.83
11785	151.042
11790	150.997
11791	150.712
11800	152.267
11825	152.887
11829	151.55
11830	152.742
11832	152.909
11870	153.584
11879	153.403
11887	153.759
11898	153.692
11907	155.278
11933	154.295
11940	153.69
11946	153.453
11948	156.17
11949	157.232
11983	157.272
11985	155.433
12018	157.74
12051	157.254
12076	158.957
12078	160.402
12098	161.643
12108	161.995
12115	160.555
12116	160.226
12134	160.049
12136	161.945
12141	162.468
12145	162.542
12146	157.84
12154	160.413
12159	158.179
12174	162.259
12189	164.922
12202	161.664
12255	159.068
12259	160.594
12270	163.697
12300	166.838
12301	162.798
12325	180.019
12364	167.131
12365	166.525
12387	165.743
12396	165.354
12410	167.244
12424	165.35
12446	168.783
12462	169.12
12518	169.55
