3421	138.609
4719	159.988
4884	165.08
4885	159.679
4889	160.105
4890	162.014
4894	163.371
4896	162.014
4901	165.252
5046	159.232
9952	131.607
10009	132.77
10020	130.663
10069	131.933
10136	130.918
10145	129.814
10204	132.344
10221	132.288
10294	133.266
10330	131.185
10352	134.128
10370	133.303
10394	133.32
10398	134.144
10413	132.345
10468	133.734
10495	132.652
10499	132.538
10527	133.397
10536	133.746
10567	134.062
10572	134.651
10587	134.142
10594	135.964
10618	136.602
10630	134.073
10644	135.136
10657	134.252
10664	136.816
10692	133.416
10740	138.153
10782	134.943
10783	139.726
10787	137.538
10796	138.802
10805	136.951
10822	136.888
10828	138.125
10831	136.098
10873	136.639
10894	139.519
10898	139.661
10907	137.598
10922	140.196
10940	139.541
10942	137.596
10961	140.253
10974	139.702
10981	139.043
10993	140.075
11072	141.241
11086	142.34
11098	142.587
11109	142.797
11121	141.344
11318	145.581
11324	145.978
11376	150.574
11444	145.599
11496	146.59
11507	145.995
11537	146.733
11550	159.159
11567	146.688
11570	147.578
11574	147.684
11584	146.313
11602	147.622
11604	148.216
11609	148.46
11611	149.686
11634	147.992
11636	149.076
11716	149.614
11717	150.186
11727	150.427
11757	150.589
11780	152.103
11781	152.363
11785	151.852
11790	151.643
11791	151.12
11800	152.946
11825	153.461
11829	151.718
11830	153.061
11832	153.614
11870	154.215
11879	154.498
11887	154.88
11898	154.932
11907	156.083
11933	155.25
11940	154.939
11946	153.584
11948	157.712
11949	158.539
11983	159.284
11985	156.598
12018	160.635
12051	158.996
12076	161.815
12078	162.857
12098	162.838
12108	164.822
12115	163.27
12116	163.137
12134	162.872
12136	164.805
12141	166.165
12145	162.195
12146	159.153
12154	163.493
12159	159.576
12174	165.445
12189	168.128
12202	164.408
12255	161.164
12259	162.23
12270	163.932
12300	169.304
12301	165.017
12325	174.479
12364	169.495
12365	163.215
12387	166.367
12396	166.415
12410	167.891
12424	167.008
12446	168.728
12462	170.064
12518	169.721
