3421	138.803
4719	159.98
4884	165.62
4885	160.169
4889	161.975
4890	160.822
4894	164.682
4896	161.477
4901	165.431
5046	160.865
9952	131.669
10009	132.826
10020	130.712
10069	131.989
10136	130.951
10145	129.844
10204	132.4
10221	132.342
10294	133.304
10330	131.214
10352	134.148
10370	133.319
10394	133.343
10398	134.161
10413	132.36
10468	133.786
10495	132.653
10499	132.541
10527	133.416
10536	133.773
10567	134.095
10572	134.685
10587	134.168
10594	135.949
10618	136.592
10630	134.078
10644	135.122
10657	134.247
10664	136.804
10692	133.409
10740	138.238
10782	134.94
10783	139.732
10787	137.493
10796	138.798
10805	136.897
10822	136.875
10828	138.074
10831	136.124
10873	136.597
10894	139.579
10898	139.639
10907	137.611
10922	140.099
10940	139.393
10942	137.657
10961	140.118
10974	139.597
10981	139.114
10993	139.943
11072	141.153
11086	142.26
11098	142.498
11109	142.69
11121	141.328
11318	145.46
11324	145.889
11376	150.564
11444	145.51
11496	146.387
11507	145.893
11537	146.485
11550	159.325
11567	146.538
11570	147.363
11574	147.403
11584	146.304
11602	147.439
11604	147.933
11609	148.343
11611	149.746
11634	147.791
11636	148.667
11716	149.189
11717	149.719
11727	150.058
11757	150.195
11780	151.847
11781	152.196
11785	151.58
11790	151.434
11791	151.016
11800	152.761
11825	153.497
11829	151.871
11830	153.235
11832	153.44
11870	154.25
11879	154.172
11887	154.569
11898	154.609
11907	156.007
11933	155.167
11940	154.6
11946	153.903
11948	156.827
11949	157.745
11983	158.973
11985	157.043
12018	160.252
12051	160.165
12076	162.135
12078	162.736
12098	165.087
12108	165.424
12115	163.245
12116	163.179
12134	163.544
12136	166.776
12141	167.001
12145	166.139
12146	160.588
12154	163.892
12159	161.052
12174	166.983
12189	169.474
12202	165.896
12255	162.91
12259	164.155
12270	169.713
12300	171.154
12301	165.133
12325	171.531
12364	172.973
12365	165.355
12387	167.021
12396	167.27
12410	169.137
12424	166.996
12446	172.731
12462	172.629
12518	172.146
